프로모션별,캠페인명,일자,노출수,클릭수,라이브일자,연도,월,광고상품명_정리,구분,광고주
202504마플샵,20250401_IP콘텐츠_마플샵_MO방송국 배너,2025-04-30 0:00:00,183663,144,2025-04-01 0:00:00,2025,4,방송국 배너,숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO방송국 배너,2025-04-14 0:00:00,152170,117,2025-04-01 0:00:00,2025,4,방송국 배너,숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO방송국 배너,2025-04-19 0:00:00,94048,76,2025-04-01 0:00:00,2025,4,방송국 배너,숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO방송국 배너,2025-04-03 0:00:00,207059,163,2025-04-01 0:00:00,2025,4,방송국 배너,숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO방송국 배너,2025-04-27 0:00:00,172919,166,2025-04-01 0:00:00,2025,4,방송국 배너,숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO방송국 배너,2025-04-11 0:00:00,175070,126,2025-04-01 0:00:00,2025,4,방송국 배너,숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO방송국 배너,2025-04-16 0:00:00,144028,108,2025-04-01 0:00:00,2025,4,방송국 배너,숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO방송국 배너,2025-04-24 0:00:00,93060,68,2025-04-01 0:00:00,2025,4,방송국 배너,숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO방송국 배너,2025-04-08 0:00:00,153850,124,2025-04-01 0:00:00,2025,4,방송국 배너,숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO방송국 배너,2025-04-21 0:00:00,133529,92,2025-04-01 0:00:00,2025,4,방송국 배너,숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO방송국 배너,2025-04-05 0:00:00,178152,159,2025-04-01 0:00:00,2025,4,방송국 배너,숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO방송국 배너,2025-04-29 0:00:00,188625,157,2025-04-01 0:00:00,2025,4,방송국 배너,숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO방송국 배너,2025-04-13 0:00:00,147752,133,2025-04-01 0:00:00,2025,4,방송국 배너,숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-16 0:00:00,12912,8,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-24 0:00:00,11509,7,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-08 0:00:00,12060,14,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-21 0:00:00,13746,11,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-05 0:00:00,9954,9,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-29 0:00:00,15312,17,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-13 0:00:00,15239,12,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-01 0:00:00,13383,18,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-18 0:00:00,12228,7,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-26 0:00:00,14297,11,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-10 0:00:00,14277,10,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-03 0:00:00,9450,10,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-23 0:00:00,11604,12,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-07 0:00:00,12498,18,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-15 0:00:00,13152,9,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-20 0:00:00,15641,8,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-04 0:00:00,10137,15,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-28 0:00:00,13233,13,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-12 0:00:00,15036,16,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-17 0:00:00,12729,12,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-25 0:00:00,13033,12,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-09 0:00:00,14080,12,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-02 0:00:00,11453,6,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-22 0:00:00,12323,6,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-06 0:00:00,9799,14,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-30 0:00:00,17962,11,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-14 0:00:00,13960,13,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-19 0:00:00,13548,18,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-27 0:00:00,18667,15,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202504마플샵,20250401_IP콘텐츠_마플샵_MO리스트배너(SOOP),2025-04-11 0:00:00,13973,13,2025-04-01 0:00:00,2025,4,모바일 리스트 배너(SOOP),숲토어,마플샵
202501포토북,20250116_IP콘텐츠_포토북_PC서브브랜딩,2025-01-18 0:00:00,60450,29,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_PC서브브랜딩,2025-01-15 0:00:00,23534,13,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_PC서브브랜딩,2025-01-17 0:00:00,57203,24,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_PC서브브랜딩,2025-01-14 0:00:00,40314,32,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_PC서브브랜딩,2025-01-19 0:00:00,69322,44,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_PC서브브랜딩,2025-01-16 0:00:00,48738,37,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_PC상단,2025-01-16 0:00:00,33812,16,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_PC상단,2025-01-19 0:00:00,31253,24,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_PC상단,2025-01-15 0:00:00,35661,29,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_PC상단,2025-01-18 0:00:00,26985,19,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_PC상단,2025-01-14 0:00:00,17503,9,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_PC상단,2025-01-17 0:00:00,26178,24,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_MO방송국,2025-01-17 0:00:00,33215,32,2025-01-16 0:00:00,2025,1,방송국 배너,숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_MO방송국,2025-01-14 0:00:00,16823,17,2025-01-16 0:00:00,2025,1,방송국 배너,숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_MO방송국,2025-01-16 0:00:00,58824,47,2025-01-16 0:00:00,2025,1,방송국 배너,숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_MO방송국,2025-01-19 0:00:00,33480,33,2025-01-16 0:00:00,2025,1,방송국 배너,숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_MO방송국,2025-01-15 0:00:00,70610,76,2025-01-16 0:00:00,2025,1,방송국 배너,숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_MO방송국,2025-01-18 0:00:00,18925,17,2025-01-16 0:00:00,2025,1,방송국 배너,숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_MO리스트,2025-01-17 0:00:00,8027,10,2025-01-16 0:00:00,2025,1,모바일 리스트 배너(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_MO리스트,2025-01-14 0:00:00,4679,2,2025-01-16 0:00:00,2025,1,모바일 리스트 배너(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_MO리스트,2025-01-19 0:00:00,10598,8,2025-01-16 0:00:00,2025,1,모바일 리스트 배너(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_MO리스트,2025-01-16 0:00:00,10140,24,2025-01-16 0:00:00,2025,1,모바일 리스트 배너(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_MO리스트,2025-01-18 0:00:00,9182,11,2025-01-16 0:00:00,2025,1,모바일 리스트 배너(SOOP),숲토어,포토북
202501포토북,20250116_IP콘텐츠_포토북_MO리스트,2025-01-15 0:00:00,11660,25,2025-01-16 0:00:00,2025,1,모바일 리스트 배너(SOOP),숲토어,포토북
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-19 0:00:00,55314,32,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-27 0:00:00,79383,56,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-16 0:00:00,43012,25,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-24 0:00:00,56238,34,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-21 0:00:00,34253,24,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-29 0:00:00,53992,29,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-18 0:00:00,48179,31,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-26 0:00:00,163368,112,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-31 0:00:00,55560,31,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-23 0:00:00,47337,26,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-20 0:00:00,56820,48,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-28 0:00:00,55418,39,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-17 0:00:00,46075,21,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-25 0:00:00,161074,87,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-22 0:00:00,53845,35,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC서브브랜딩,2025-01-30 0:00:00,61730,33,2025-01-16 0:00:00,2025,1,PC 서브 브랜딩(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-19 0:00:00,25227,20,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-27 0:00:00,96081,115,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-16 0:00:00,28762,19,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-24 0:00:00,27987,25,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-21 0:00:00,26837,28,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-29 0:00:00,23857,36,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-18 0:00:00,22076,20,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-26 0:00:00,294084,318,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-31 0:00:00,27429,26,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-23 0:00:00,31115,44,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-20 0:00:00,26467,25,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-28 0:00:00,25784,19,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-17 0:00:00,21669,28,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-25 0:00:00,294783,288,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-22 0:00:00,26569,31,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC상단,2025-01-30 0:00:00,26822,33,2025-01-16 0:00:00,2025,1,PC 플레이어 상단배너(SOOP),숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC_CATCH_이미지,2025-01-16 0:00:00,6150,10,2025-01-16 0:00:00,2025,1,CATCH 인피드 이미지형,숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC_CATCH_이미지,2025-01-24 0:00:00,6286,11,2025-01-16 0:00:00,2025,1,CATCH 인피드 이미지형,숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC_CATCH_이미지,2025-01-29 0:00:00,7029,3,2025-01-16 0:00:00,2025,1,CATCH 인피드 이미지형,숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC_CATCH_이미지,2025-01-21 0:00:00,5947,6,2025-01-16 0:00:00,2025,1,CATCH 인피드 이미지형,숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC_CATCH_이미지,2025-01-18 0:00:00,6785,14,2025-01-16 0:00:00,2025,1,CATCH 인피드 이미지형,숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC_CATCH_이미지,2025-01-26 0:00:00,6323,13,2025-01-16 0:00:00,2025,1,CATCH 인피드 이미지형,숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC_CATCH_이미지,2025-01-31 0:00:00,7558,7,2025-01-16 0:00:00,2025,1,CATCH 인피드 이미지형,숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC_CATCH_이미지,2025-01-23 0:00:00,5715,9,2025-01-16 0:00:00,2025,1,CATCH 인피드 이미지형,숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC_CATCH_이미지,2025-01-28 0:00:00,6376,7,2025-01-16 0:00:00,2025,1,CATCH 인피드 이미지형,숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC_CATCH_이미지,2025-01-20 0:00:00,6318,10,2025-01-16 0:00:00,2025,1,CATCH 인피드 이미지형,숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC_CATCH_이미지,2025-01-17 0:00:00,6475,5,2025-01-16 0:00:00,2025,1,CATCH 인피드 이미지형,숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC_CATCH_이미지,2025-01-25 0:00:00,6425,11,2025-01-16 0:00:00,2025,1,CATCH 인피드 이미지형,숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC_CATCH_이미지,2025-01-30 0:00:00,8013,11,2025-01-16 0:00:00,2025,1,CATCH 인피드 이미지형,숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC_CATCH_이미지,2025-01-22 0:00:00,6200,11,2025-01-16 0:00:00,2025,1,CATCH 인피드 이미지형,숲토어,설선물준비했설
202501설선물준비했설,20250116_IP콘텐츠_설선물준비했설_PC_CATCH_이미지,2025-01-27 0:00:00,6543,9,2025-01-16 0:00:00,2025,1,CATCH 인피드 이미지형,숲토어,설선물준비했설
